Nom,Aguerrie,Capacité de Soutien,Code,Code de Type,Coriace,Cout Main,Cout Reserve,Défenseur,Eau,Faction,Feuille,Fleche,Formula,Fugace,Gigantesque,ID,Identifiant,Langue,Main,Possession,Reserve,Roche,Set,Type unité,Éternel
Dracaena,No,No,BTG-105-R-EN,R - Rare,,3,3,No,1,Muna,0,Yes,,No,No,105,MCA-578,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Dracaena,No,No,BTG-105-F-FR,F - Transfuge,,3,3,No,2,Bravos,0,Yes,,No,No,105,MCA-579,FR - Français,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Dracaena,No,No,BTG-105-F-EN,F - Transfuge,,3,3,No,2,Bravos,0,Yes,,No,No,105,MCA-580,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
"Yong-Su, Tisserand Verdoyant",No,No,BTG-106-C-FR,C - Commune,,3,3,No,3,Muna,3,Yes,,No,No,106,MCA-581,FR - Français,No,4,No,3,BTG - Au-delà des portes,Personnage,No
"Yong-Su, Verdant Weaver",No,No,BTG-106-C-EN,C - Commune,,3,3,No,3,Muna,3,Yes,,No,No,106,MCA-582,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
"Yong-Su, Tisserand Verdoyant",No,No,BTG-106-R-FR,R - Rare,,2,2,No,2,Muna,2,Yes,,No,No,106,MCA-583,FR - Français,No,1,No,2,BTG - Au-delà des portes,Personnage,No
"Yong-Su, Verdant Weaver",No,No,BTG-106-R-EN,R - Rare,,2,2,No,2,Muna,2,Yes,,No,No,106,MCA-584,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
"Yong-Su, Tisserand Verdoyant",No,No,BTG-106-F-FR,F - Transfuge,,3,3,No,3,Lyra,3,Yes,,No,No,106,MCA-585,FR - Français,No,1,No,3,BTG - Au-delà des portes,Personnage,No
"Yong-Su, Verdant Weaver",No,No,BTG-106-F-EN,F - Transfuge,,3,3,No,3,Lyra,3,Yes,,No,No,106,MCA-586,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Parvati,No,No,BTG-107-C-FR,C - Commune,,4,2,No,3,Muna,3,No,,No,No,107,MCA-587,FR - Français,Yes,1,No,0,BTG - Au-delà des portes,Personnage,No
Parvati,No,No,BTG-107-C-EN,C - Commune,,4,2,No,3,Muna,3,No,,No,No,107,MCA-588,EN - English,Yes,0,No,0,BTG - Au-delà des portes,Personnage,No
Parvati,No,No,BTG-107-R-FR,R - Rare,,4,3,No,3,Muna,3,Yes,,No,No,107,MCA-589,FR - Français,No,2,No,0,BTG - Au-delà des portes,Personnage,No
Parvati,No,No,BTG-107-R-EN,R - Rare,,4,3,No,3,Muna,3,Yes,,No,No,107,MCA-590,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Parvati,No,No,BTG-107-F-FR,F - Transfuge,,4,3,No,3,Bravos,3,Yes,,No,No,107,MCA-591,FR - Français,No,1,No,0,BTG - Au-delà des portes,Personnage,No
Parvati,No,No,BTG-107-F-EN,F - Transfuge,,4,3,No,3,Bravos,3,Yes,,No,No,107,MCA-592,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Cernunnos,No,No,BTG-108-C-FR,C - Commune,,4,3,No,4,Muna,4,No,,No,No,108,MCA-593,FR - Français,No,3,No,4,BTG - Au-delà des portes,Personnage,No
Cernunnos,No,No,BTG-108-C-EN,C - Commune,,4,3,No,4,Muna,4,No,,No,No,108,MCA-594,EN - English,No,2,No,4,BTG - Au-delà des portes,Personnage,No
Cernunnos,No,No,BTG-108-R-FR,R - Rare,,3,3,No,4,Muna,4,No,,No,No,108,MCA-595,FR - Français,No,0,No,4,BTG - Au-delà des portes,Personnage,No
Cernunnos,No,No,BTG-108-R-EN,R - Rare,,3,3,No,4,Muna,4,No,,No,No,108,MCA-596,EN - English,No,0,No,4,BTG - Au-delà des portes,Personnage,No
Cernunnos,No,No,BTG-108-F-FR,F - Transfuge,,3,3,No,4,Lyra,4,No,,No,No,108,MCA-597,FR - Français,No,0,No,4,BTG - Au-delà des portes,Personnage,No
Cernunnos,No,No,BTG-108-F-EN,F - Transfuge,,3,3,No,4,Lyra,4,No,,No,No,108,MCA-598,EN - English,No,1,No,4,BTG - Au-delà des portes,Personnage,No
Aja,No,No,BTG-109-C-FR,C - Commune,,4,4,No,4,Muna,4,No,,No,No,109,MCA-599,FR - Français,Yes,1,No,5,BTG - Au-delà des portes,Personnage,No
Aja,No,No,BTG-109-C-EN,C - Commune,,4,4,No,4,Muna,4,No,,No,No,109,MCA-600,EN - English,Yes,1,No,5,BTG - Au-delà des portes,Personnage,No
Aja,No,Yes,BTG-109-R-FR,R - Rare,,4,4,No,4,Muna,4,Yes,,No,No,109,MCA-601,FR - Français,No,0,No,5,BTG - Au-delà des portes,Personnage,No
Aja,No,Yes,BTG-109-R-EN,R - Rare,,4,4,No,4,Muna,4,Yes,,No,No,109,MCA-602,EN - English,No,0,No,5,BTG - Au-delà des portes,Personnage,No
Aja,No,No,BTG-109-F-FR,F - Transfuge,,4,4,No,4,Bravos,4,No,,No,No,109,MCA-603,FR - Français,Yes,0,No,5,BTG - Au-delà des portes,Personnage,No
Aja,No,No,BTG-109-F-EN,F - Transfuge,,4,4,No,4,Bravos,4,No,,No,No,109,MCA-604,EN - English,Yes,0,No,5,BTG - Au-delà des portes,Personnage,No
Vertéchine,No,No,BTG-110-C-FR,C - Commune,,4,4,No,6,Muna,5,No,,No,No,110,MCA-605,FR - Français,No,1,No,5,BTG - Au-delà des portes,Personnage,No
Verdantback,No,No,BTG-110-C-EN,C - Commune,,4,4,No,6,Muna,5,No,,No,No,110,MCA-606,EN - English,No,0,No,5,BTG - Au-delà des portes,Personnage,No
Vertéchine,No,No,BTG-110-R-FR,R - Rare,,3,3,No,5,Muna,4,No,,No,No,110,MCA-607,FR - Français,No,0,No,4,BTG - Au-delà des portes,Personnage,No
Verdantback,No,No,BTG-110-R-EN,R - Rare,,3,3,No,5,Muna,4,No,,No,No,110,MCA-608,EN - English,No,0,No,4,BTG - Au-delà des portes,Personnage,No
Vertéchine,No,No,BTG-110-F-FR,F - Transfuge,,4,4,No,6,Ordis,5,No,,No,No,110,MCA-609,FR - Français,No,0,No,5,BTG - Au-delà des portes,Personnage,No
Verdantback,No,No,BTG-110-F-EN,F - Transfuge,,4,4,No,6,Ordis,5,No,,No,No,110,MCA-610,EN - English,No,0,No,5,BTG - Au-delà des portes,Personnage,No
Pignon Pugnace,No,No,BTG-111-C-FR,C - Commune,,5,5,No,3,Muna,3,Yes,,No,No,111,MCA-611,FR - Français,No,2,No,3,BTG - Au-delà des portes,Personnage,No
Coniferal Coneman,No,No,BTG-111-C-EN,C - Commune,,5,5,No,3,Muna,3,Yes,,No,No,111,MCA-612,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Pignon Pugnace,No,No,BTG-111-R-FR,R - Rare,,4,4,No,3,Muna,3,Yes,,No,No,111,MCA-613,FR - Français,No,2,No,3,BTG - Au-delà des portes,Personnage,No
Coniferal Coneman,No,No,BTG-111-R-EN,R - Rare,,4,4,No,3,Muna,3,Yes,,No,No,111,MCA-614,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Pignon Pugnace,No,No,BTG-111-F-FR,F - Transfuge,,4,4,No,3,Lyra,3,Yes,,No,No,111,MCA-615,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Coniferal Coneman,No,No,BTG-111-F-EN,F - Transfuge,,4,4,No,3,Lyra,3,Yes,,No,No,111,MCA-616,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Fils d’Yggdrasil,No,No,BTG-112-C-FR,C - Commune,,6,6,No,3,Muna,6,No,,No,Yes,112,MCA-617,FR - Français,No,3,No,3,BTG - Au-delà des portes,Personnage,No
Son of Yggdrasil,No,No,BTG-112-C-EN,C - Commune,,6,6,No,3,Muna,6,No,,No,Yes,112,MCA-618,EN - English,No,3,No,3,BTG - Au-delà des portes,Personnage,No
Fils d’Yggdrasil,No,Yes,BTG-112-R-FR,R - Rare,1,6,6,No,3,Muna,6,No,,No,Yes,112,MCA-619,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Son of Yggdrasil,No,Yes,BTG-112-R-EN,R - Rare,1,6,6,No,3,Muna,6,No,,No,Yes,112,MCA-620,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Fils d’Yggdrasil,No,No,BTG-112-F-FR,F - Transfuge,,6,6,No,3,Bravos,6,No,,No,Yes,112,MCA-621,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Son of Yggdrasil,No,No,BTG-112-F-EN,F - Transfuge,,6,6,No,3,Bravos,6,No,,No,Yes,112,MCA-622,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Hydracaena,No,No,BTG-113-C-FR,C - Commune,,7,7,No,0,Muna,0,Yes,,No,No,113,MCA-623,FR - Français,No,2,No,0,BTG - Au-delà des portes,Personnage,Yes
Hydracaena,No,No,BTG-113-C-EN,C - Commune,,7,7,No,0,Muna,0,Yes,,No,No,113,MCA-624,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,Yes
Hydracaena,No,No,BTG-113-R-FR,R - Rare,X,7,7,No,0,Muna,0,Yes,,No,No,113,MCA-625,FR - Français,No,0,No,0,BTG - Au-delà des portes,Personnage,Yes
Hydracaena,No,No,BTG-113-R-EN,R - Rare,X,7,7,No,0,Muna,0,Yes,,No,No,113,MCA-626,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,Yes
Hydracaena,No,No,BTG-113-F-FR,F - Transfuge,,7,7,No,0,Lyra,0,Yes,,No,No,113,MCA-627,FR - Français,No,0,No,0,BTG - Au-delà des portes,Personnage,Yes
Hydracaena,No,No,BTG-113-F-EN,F - Transfuge,,7,7,No,0,Lyra,0,Yes,,No,No,113,MCA-628,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,Yes
Récolter,No,No,BTG-114-C-FR,C - Commune,,1,2,No,,Muna,,No,,No,No,114,MCA-629,FR - Français,No,4,No,,BTG - Au-delà des portes,Sort,Yes
Harvest,No,No,BTG-114-C-EN,C - Commune,,1,2,No,,Muna,,No,,No,No,114,MCA-630,EN - English,No,1,No,,BTG - Au-delà des portes,Sort,Yes
Récolter,No,No,BTG-114-R-FR,R - Rare,,2,2,No,,Muna,,No,,No,No,114,MCA-631,FR - Français,No,1,No,,BTG - Au-delà des portes,Sort,Yes
Harvest,No,No,BTG-114-R-EN,R - Rare,,2,2,No,,Muna,,No,,No,No,114,MCA-632,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Récolter,No,No,BTG-114-F-FR,F - Transfuge,,1,2,No,,Axiom,,No,,No,No,114,MCA-633,FR - Français,No,1,No,,BTG - Au-delà des portes,Sort,Yes
Harvest,No,No,BTG-114-F-EN,F - Transfuge,,1,2,No,,Axiom,,No,,No,No,114,MCA-634,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Sommeil Réparateur,No,No,BTG-115-C-FR,C - Commune,,1,3,No,,Muna,,No,,No,No,115,MCA-635,FR - Français,No,5,No,,BTG - Au-delà des portes,Sort,Yes
Beauty Sleep,No,No,BTG-115-C-EN,C - Commune,,1,3,No,,Muna,,No,,No,No,115,MCA-636,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Sommeil Réparateur,No,No,BTG-115-R-FR,R - Rare,,1,3,No,,Muna,,No,,No,No,115,MCA-637,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Beauty Sleep,No,No,BTG-115-R-EN,R - Rare,,1,3,No,,Muna,,No,,No,No,115,MCA-638,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Sommeil Réparateur,No,No,BTG-115-F-FR,F - Transfuge,,1,3,No,,Yzmir,,No,,No,No,115,MCA-639,FR - Français,No,1,No,,BTG - Au-delà des portes,Sort,Yes
Beauty Sleep,No,No,BTG-115-F-EN,F - Transfuge,,1,3,No,,Yzmir,,No,,No,No,115,MCA-640,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Abreuver,No,No,BTG-116-C-FR,C - Commune,,2,1,No,,Muna,,No,,No,No,116,MCA-641,FR - Français,No,4,No,,BTG - Au-delà des portes,Sort,Yes
Nurture,No,No,BTG-116-C-EN,C - Commune,,2,1,No,,Muna,,No,,No,No,116,MCA-642,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Abreuver,No,No,BTG-116-R-FR,R - Rare,,3,2,No,,Muna,,No,,No,No,116,MCA-643,FR - Français,No,1,No,,BTG - Au-delà des portes,Sort,Yes
Nurture,No,No,BTG-116-R-EN,R - Rare,,3,2,No,,Muna,,No,,No,No,116,MCA-644,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Abreuver,No,No,BTG-116-F-FR,F - Transfuge,,2,1,No,,Ordis,,No,,No,No,116,MCA-645,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Nurture,No,No,BTG-116-F-EN,F - Transfuge,,2,1,No,,Ordis,,No,,No,No,116,MCA-646,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Entraînement à la Méditation,No,No,BTG-117-C-FR,C - Commune,,2,1,No,,Muna,,No,,No,No,117,MCA-647,FR - Français,No,5,No,,BTG - Au-delà des portes,Sort,Yes
Meditation Training,No,No,BTG-117-C-EN,C - Commune,,2,1,No,,Muna,,No,,No,No,117,MCA-648,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Entraînement à la Méditation,No,Yes,BTG-117-R-FR,R - Rare,,2,2,No,,Muna,,No,,No,No,117,MCA-649,FR - Français,No,1,No,,BTG - Au-delà des portes,Sort,Yes
Meditation Training,No,Yes,BTG-117-R-EN,R - Rare,,2,2,No,,Muna,,No,,No,No,117,MCA-650,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Entraînement à la Méditation,No,No,BTG-117-F-FR,F - Transfuge,,2,3,No,,Muna,,No,,No,No,117,MCA-651,FR - Français,No,2,No,,BTG - Au-delà des portes,Sort,Yes
Meditation Training,No,No,BTG-117-F-EN,F - Transfuge,,2,3,No,,Muna,,No,,No,No,117,MCA-652,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Moisson de Mana,No,No,BTG-118-C-FR,C - Commune,,3,3,No,,Muna,,No,,Yes,No,118,MCA-653,FR - Français,No,2,No,,BTG - Au-delà des portes,Sort,Yes
Mana Reaping,No,No,BTG-118-C-EN,C - Commune,,3,3,No,,Muna,,No,,Yes,No,118,MCA-654,EN - English,No,1,No,,BTG - Au-delà des portes,Sort,Yes
Moisson de Mana,No,No,BTG-118-R-FR,R - Rare,,3,3,No,,Muna,,No,,No,No,118,MCA-655,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Mana Reaping,No,No,BTG-118-R-EN,R - Rare,,3,3,No,,Muna,,No,,No,No,118,MCA-656,EN - English,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Moisson de Mana,No,No,BTG-118-F-FR,F - Transfuge,,3,3,No,,Bravos,,No,,Yes,No,118,MCA-657,FR - Français,No,0,No,,BTG - Au-delà des portes,Sort,Yes
Mana Reaping,No,No,BTG-118-F-EN,F - Transfuge,,3,3,No,,Bravos,,No,,Yes,No,118,MCA-658,EN - English,No,1,No,,BTG - Au-delà des portes,Sort,Yes
Prairie Prolifique,No,No,BTG-119-C-FR,C - Commune,,2,2,No,,Muna,,No,,No,No,119,MCA-659,FR - Français,No,2,No,,BTG - Au-delà des portes,Repère Permanent,Yes
Bountiful Meadow,No,No,BTG-119-C-EN,C - Commune,,2,2,No,,Muna,,No,,No,No,119,MCA-660,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,Yes
Prairie Prolifique,No,No,BTG-119-R-FR,R - Rare,,2,2,No,,Muna,,Yes,,No,No,119,MCA-662,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,Yes
Bountiful Meadow,No,No,BTG-119-R-EN,R - Rare,,2,2,No,,Muna,,Yes,,No,No,119,MCA-663,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,Yes
Prairie Prolifique,No,No,BTG-119-F-FR,F - Transfuge,,2,2,No,,Ordis,,No,,No,No,119,MCA-664,FR - Français,No,1,No,,BTG - Au-delà des portes,Repère Permanent,Yes
Bountiful Meadow,No,No,BTG-119-F-EN,F - Transfuge,,2,2,No,,Ordis,,No,,No,No,119,MCA-665,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,Yes
"Le Fuseau, Bastion Muna",No,No,BTG-120-C-FR,C - Commune,,3,3,No,,Muna,,No,,No,No,120,MCA-666,FR - Français,No,2,No,,BTG - Au-delà des portes,Repère Permanent,Yes
"The Spindle, Muna Bastion",No,No,BTG-120-C-EN,C - Commune,,3,3,No,,Muna,,No,,No,No,120,MCA-667,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,Yes
"Le Fuseau, Bastion Muna",No,No,BTG-120-R-FR,R - Rare,2,3,3,No,,Muna,,No,,No,No,120,MCA-668,FR - Français,No,0,No,,BTG - Au-delà des portes,Repère Permanent,Yes
"The Spindle, Muna Bastion",No,No,BTG-120-R-EN,R - Rare,2,3,3,No,,Muna,,No,,No,No,120,MCA-669,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,Yes
"Le Fuseau, Bastion Muna",No,No,BTG-120-F-FR,F - Transfuge,,3,3,No,,Bravos,,No,,No,No,120,MCA-670,FR - Français,No,1,No,,BTG - Au-delà des portes,Repère Permanent,Yes
"The Spindle, Muna Bastion",No,No,BTG-120-F-EN,F - Transfuge,,3,3,No,,Bravos,,No,,No,No,120,MCA-671,EN - English,No,0,No,,BTG - Au-delà des portes,Repère Permanent,Yes
Sigismar & Wingspan,No,No,BTG-121-H-FR,H - Héro,,,,No,,Ordis,,No,,No,No,121,MCA-672,FR - Français,No,3,No,,BTG - Au-delà des portes,,No
Sigismar & Wingspan,No,No,BTG-121-H-EN,H - Héro,,,,No,,Ordis,,No,,No,No,121,MCA-673,EN - English,No,0,No,,BTG - Au-delà des portes,,No
Gulrang & Tocsin,No,No,BTG-122-H-FR,H - Héro,,,,No,,Ordis,,No,,No,No,122,MCA-674,FR - Français,No,3,No,,BTG - Au-delà des portes,,No
Gulrang & Tocsin,No,No,BTG-122-H-EN,H - Héro,,,,No,,Ordis,,No,,No,No,122,MCA-675,EN - English,No,0,No,,BTG - Au-delà des portes,,No
Waru & Mack,No,No,BTG-123-H-FR,H - Héro,,,,No,,Ordis,,No,,No,No,123,MCA-676,FR - Français,No,3,No,,BTG - Au-delà des portes,,No
Waru & Mack,No,No,BTG-123-H-EN,H - Héro,,,,No,,Ordis,,No,,No,No,123,MCA-677,EN - English,No,1,No,,BTG - Au-delà des portes,,No
Troupière Ordis,No,No,BTG-124-C-FR,C - Commune,,1,1,No,1,Ordis,1,No,,No,No,124,MCA-678,FR - Français,No,3,No,1,BTG - Au-delà des portes,Personnage,No
Ordis Trooper,No,No,BTG-124-C-EN,C - Commune,,1,1,No,1,Ordis,1,No,,No,No,124,MCA-679,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Troupière Ordis,No,No,BTG-124-R-FR,R - Rare,,1,1,No,2,Ordis,1,No,,No,No,124,MCA-680,FR - Français,No,1,No,2,BTG - Au-delà des portes,Personnage,No
Ordis Trooper,No,No,BTG-124-R-EN,R - Rare,,1,1,No,2,Ordis,1,No,,No,No,124,MCA-681,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Troupière Ordis,No,No,BTG-124-F-FR,F - Transfuge,,1,1,No,1,Yzmir,1,No,,No,No,124,MCA-682,FR - Français,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Ordis Trooper,No,No,BTG-124-F-EN,F - Transfuge,,1,1,No,1,Yzmir,1,No,,No,No,124,MCA-683,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Héraut de Papier,No,Yes,BTG-125-C-FR,C - Commune,,1,1,No,1,Ordis,0,No,,No,No,125,MCA-684,FR - Français,No,5,No,0,BTG - Au-delà des portes,Personnage,No
Paper Herald,No,Yes,BTG-125-C-EN,C - Commune,,1,1,No,1,Ordis,0,No,,No,No,125,MCA-685,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Héraut de Papier,No,Yes,BTG-125-R-FR,R - Rare,,1,1,No,2,Ordis,0,No,,No,No,125,MCA-686,FR - Français,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Paper Herald,No,Yes,BTG-125-R-EN,R - Rare,,1,1,No,2,Ordis,0,No,,No,No,125,MCA-687,EN - English,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Héraut de Papier,No,Yes,BTG-125-F-FR,F - Transfuge,,1,1,No,1,Lyra,0,No,,No,No,125,MCA-688,FR - Français,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Paper Herald,No,Yes,BTG-125-F-EN,F - Transfuge,,1,1,No,1,Lyra,0,No,,No,No,125,MCA-689,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Archiviste du Monolithe,No,No,BTG-126-C-FR,C - Commune,,2,2,Yes,3,Ordis,3,No,,No,No,126,MCA-690,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Monolith Archivist,No,No,BTG-126-C-EN,C - Commune,,2,2,Yes,3,Ordis,3,No,,No,No,126,MCA-691,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Archiviste du Monolithe,No,No,BTG-126-R-FR,R - Rare,,2,2,Yes,3,Ordis,3,No,,No,No,126,MCA-692,FR - Français,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Monolith Archivist,No,No,BTG-126-R-EN,R - Rare,,2,2,Yes,3,Ordis,3,No,,No,No,126,MCA-693,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Archiviste du Monolithe,No,No,BTG-126-F-FR,F - Transfuge,,2,2,Yes,3,Yzmir,3,No,,No,No,126,MCA-694,FR - Français,No,1,No,3,BTG - Au-delà des portes,Personnage,No
Monolith Archivist,No,No,BTG-126-F-EN,F - Transfuge,,2,2,Yes,3,Yzmir,3,No,,No,No,126,MCA-695,EN - English,No,0,No,3,BTG - Au-delà des portes,Personnage,No
Légat du Monolithe,No,No,BTG-127-C-FR,C - Commune,,2,2,Yes,2,Ordis,2,No,,No,No,127,MCA-696,FR - Français,No,2,No,1,BTG - Au-delà des portes,Personnage,No
Monolith Legate,No,No,BTG-127-C-EN,C - Commune,,2,2,Yes,2,Ordis,2,No,,No,No,127,MCA-697,EN - English,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Légat du Monolithe,No,Yes,BTG-127-R-FR,R - Rare,,2,2,Yes,2,Ordis,2,No,,No,No,127,MCA-698,FR - Français,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Monolith Legate,No,Yes,BTG-127-R-EN,R - Rare,,2,2,Yes,2,Ordis,2,No,,No,No,127,MCA-699,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Légat du Monolithe,No,No,BTG-127-F-FR,F - Transfuge,,2,2,Yes,2,Yzmir,2,No,,No,No,127,MCA-700,FR - Français,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Monolith Legate,No,No,BTG-127-F-EN,F - Transfuge,,2,2,Yes,2,Yzmir,2,No,,No,No,127,MCA-701,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Scribe Runique du Monolithe,No,No,BTG-128-C-FR,C - Commune,,2,2,Yes,2,Ordis,2,No,,No,No,128,MCA-702,FR - Français,No,2,No,2,BTG - Au-delà des portes,Personnage,No
Monolith Rune-Scribe,No,No,BTG-128-C-EN,C - Commune,,2,2,Yes,2,Ordis,2,No,,No,No,128,MCA-703,EN - English,No,1,No,2,BTG - Au-delà des portes,Personnage,No
Scribe Runique du Monolithe,No,No,BTG-128-R-FR,R - Rare,,2,2,Yes,2,Ordis,1,No,,No,No,128,MCA-704,FR - Français,Yes,2,No,2,BTG - Au-delà des portes,Personnage,No
Monolith Rune-Scribe,No,No,BTG-128-R-EN,R - Rare,,2,2,Yes,2,Ordis,1,No,,No,No,128,MCA-705,EN - English,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Scribe Runique du Monolithe,No,No,BTG-128-F-FR,F - Transfuge,,2,2,Yes,2,Axiom,1,No,,No,No,128,MCA-706,FR - Français,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Monolith Rune-Scribe,No,No,BTG-128-F-EN,F - Transfuge,,2,2,Yes,2,Axiom,1,No,,No,No,128,MCA-707,EN - English,Yes,0,No,2,BTG - Au-delà des portes,Personnage,No
Cadets Ordis,No,No,BTG-129-C-FR,C - Commune,,2,2,Yes,0,Ordis,1,Yes,,No,No,129,MCA-708,FR - Français,No,5,No,1,BTG - Au-delà des portes,Personnage,No
Ordis Cadets,No,No,BTG-129-C-EN,C - Commune,,2,2,Yes,0,Ordis,1,Yes,,No,No,129,MCA-709,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Cadets Ordis,No,No,BTG-129-R-FR,R - Rare,,2,2,Yes,1,Ordis,1,Yes,,No,No,129,MCA-710,FR - Français,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Ordis Cadets,No,No,BTG-129-R-EN,R - Rare,,2,2,Yes,1,Ordis,1,Yes,,No,No,129,MCA-711,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Cadets Ordis,No,Yes,BTG-129-F-FR,F - Transfuge,,2,2,Yes,0,Yzmir,1,Yes,,No,No,129,MCA-712,FR - Français,No,1,No,1,BTG - Au-delà des portes,Personnage,No
Ordis Cadets,No,Yes,BTG-129-F-EN,F - Transfuge,,2,2,Yes,0,Yzmir,1,Yes,,No,No,129,MCA-713,EN - English,No,0,No,1,BTG - Au-delà des portes,Personnage,No
Ozma,No,No,BTG-130-C-FR,C - Commune,,2,2,Yes,1,Ordis,1,Yes,,No,No,130,MCA-714,FR - Français,No,4,No,2,BTG - Au-delà des portes,Personnage,No
Ozma,No,No,BTG-130-C-EN,C - Commune,,2,2,Yes,1,Ordis,1,Yes,,No,No,130,MCA-715,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Ozma,No,No,BTG-130-R-FR,R - Rare,,2,2,Yes,2,Ordis,2,Yes,,No,No,130,MCA-716,FR - Français,No,1,No,2,BTG - Au-delà des portes,Personnage,No
Ozma,No,No,BTG-130-R-EN,R - Rare,,2,2,Yes,2,Ordis,2,Yes,,No,No,130,MCA-717,EN - English,No,1,No,2,BTG - Au-delà des portes,Personnage,No
Ozma,No,No,BTG-130-F-FR,F - Transfuge,,2,2,Yes,2,Bravos,2,Yes,,No,No,130,MCA-718,FR - Français,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Ozma,No,No,BTG-130-F-EN,F - Transfuge,,2,2,Yes,2,Bravos,2,Yes,,No,No,130,MCA-719,EN - English,No,0,No,2,BTG - Au-delà des portes,Personnage,No
Le Roi-Grenouille,No,No,BTG-131-C-FR,C - Commune,,2,2,Yes,3,Ordis,3,No,,No,No,131,MCA-720,FR - Français,No,4,No,0,BTG - Au-delà des portes,Personnage,No
The Frog Prince,No,No,BTG-131-C-EN,C - Commune,,2,2,Yes,3,Ordis,3,No,,No,No,131,MCA-721,EN - English,No,0,No,0,BTG - Au-delà des portes,Personnage,No
Le Roi-Grenouille,No,No,BTG-131-R-FR,R - Rare,,1,1,Yes,2,Ordis,2,No,,No,No,131,MCA-722,FR - Français,No,1,No,0,BTG - Au-delà des portes,Personnage,No
